date,基准20日,多窗口融合,双动量,波动率加权,Frog-in-the-Pan
2026-05-07,1129980.6820999999,847174.5026500002,1024120.7854499993,1206293.8405999998,1127763.509849999
2026-05-08,1119225.6820999999,845054.0026500002,1014376.1854499993,1203272.5405999997,1133368.709849999
2026-05-11,1149726.6820999999,862369.5026500002,1042013.9854499993,1227928.0405999997,1151583.709849999
2026-05-12,1151712.0820999998,860708.0026500002,1043812.5854499993,1225564.1405999996,1147255.1098499992
2026-05-13,1176378.6820999999,874811.0026500002,1066164.2854499994,1245646.8405999998,1165011.209849999
2026-05-14,1157712.0820999998,867704.0026500002,1049249.8854499992,1235524.0405999997,1154665.409849999
2026-05-15,1146743.4820999997,862207.5026500002,1039312.4854499993,1227698.7405999997,1155293.3098499991
2026-05-18,1148577.0820999998,858442.5026500002,1040971.9854499992,1222339.0405999997,1157834.509849999
2026-05-19,1163736.6820999999,860044.0026500002,1054705.4854499993,1224620.6405999998,1163545.209849999
2026-05-20,1175047.2821,862529.5026500002,1064951.9854499993,1228159.0405999995,1165004.1098499992
2026-05-21,1148472.0820999998,855053.0026500002,1040872.3854499992,1217507.7405999997,1159280.4098499992
2026-05-22,1165869.0820999998,869204.5026500002,1056637.6854499993,1237656.9405999996,1176440.3098499991
2026-05-25,1199410.2821,889614.0026500003,1087027.6854499993,1266712.8405999995,1199582.409849999
2026-05-26,1194393.6820999999,884990.0026500003,1082483.8854499992,1260133.2405999997,1189529.1098499992
2026-05-27,1180413.6820999996,884783.0026500002,1069818.7854499994,1259835.7405999994,1179306.409849999
2026-05-28,1195222.8820999998,891511.5026500002,1083238.5854499992,1269419.2405999997,1183357.909849999
2026-05-29,1164467.4820999997,885421.0026500002,1055372.3854499992,1260740.3405999998,1169752.309849999
2026-06-01,1137460.8820999998,884386.0026500002,1030902.5854499993,1259256.9405999996,1170376.3098499991
2026-06-02,1155994.2820999997,893198.0026500002,1047697.7854499993,1271808.7405999997,1179797.9098499992
2026-06-03,1176690.6820999999,899762.0026500002,1066451.3854499992,1281160.3405999998,1184857.6098499992
2026-06-04,1173018.0820999998,890242.5026500002,1063121.9854499993,1267609.2405999997,1175669.109849999
2026-06-05,1144656.6820999999,873523.0026500002,1037422.7854499993,1243802.3405999998,1169546.809849999
2026-06-08,1112008.2821,849502.5026500002,1007838.7854499994,1209603.4405999996,1148707.0098499989
2026-06-09,1141429.2821,871540.5026500002,1034498.5854499993,1240979.8405999998,1171016.709849999
2026-06-10,1127793.0820999998,857004.0026500002,1022140.2854499993,1220283.4405999996,1147360.6098499992
2026-06-11,1120653.6820999999,848867.5026500002,1015669.5854499993,1208698.2405999997,1129319.8098499991
2026-06-12,1121268.6820999999,852392.5026500002,1016227.2854499993,1213715.3405999998,1132233.009849999
2026-06-15,1162030.2820999997,882126.5026500002,1053163.7854499994,1256050.4405999996,1166624.9098499992
2026-06-16,1168683.6820999999,887986.5026500002,1059193.8854499992,1264394.5405999997,1175033.909849999
2026-06-17,1193380.8820999998,896669.0026500002,1081570.8854499992,1276759.2405999997,1182313.409849999
2026-06-18,1225041.0820999998,910246.5026500002,1110257.7854499994,1296094.8405999998,1200800.6098499992
2026-06-22,1240241.7670999998,915654.9862000002,1124032.6058499995,1303800.3206499997,1197065.5988499993
2026-06-23,1223296.8671,894854.8862000002,1108668.4058499995,1281673.8206499997,1174672.098849999
2026-06-24,1232222.9671,910662.2862000003,1116764.4058499993,1281081.8206499997,1179412.8988499993
2026-06-25,1264723.5670999999,935677.7862000002,1146224.2058499996,1307431.5206499996,1210242.798849999
2026-06-26,1235306.0670999999,911284.9862000003,1119559.2058499993,1272768.1206499997,1172585.7988499992
